Longitud de onda [nm];Intensidad
5.258833618e+02;2.430061847e-01
5.261082764e+02;2.455622256e-01
5.263331909e+02;2.459658235e-01
5.265581055e+02;2.500285804e-01
5.267830811e+02;2.504859865e-01
5.270080566e+02;2.515084147e-01
5.272330322e+02;2.465039343e-01
5.274580078e+02;2.476339787e-01
5.276830444e+02;2.464770228e-01
5.279080200e+02;2.456698567e-01
5.281330566e+02;2.456967533e-01
5.283580933e+02;2.517236471e-01
5.285831299e+02;2.530420423e-01
5.288082275e+02;2.469613254e-01
5.290333252e+02;2.508626580e-01
5.292583618e+02;2.553559244e-01
5.294834595e+02;2.518043816e-01
5.297086182e+02;2.505936027e-01
5.299337158e+02;2.519927025e-01
5.301588745e+02;2.530958354e-01
5.303840332e+02;2.550599575e-01
5.306091919e+02;2.509164810e-01
5.308343506e+02;2.509971857e-01
5.310595093e+02;2.573200464e-01
5.312847290e+02;2.565935850e-01
5.315099487e+02;2.518850863e-01
5.317351685e+02;2.573469579e-01
5.319603882e+02;2.549792528e-01
5.321856079e+02;2.569164634e-01
5.324108887e+02;2.568357587e-01
5.326361694e+02;2.549254298e-01
5.328614502e+02;2.534994185e-01
5.330867310e+02;2.549792528e-01
5.333120117e+02;2.609254122e-01
5.335373535e+02;2.594725192e-01
5.337626953e+02;2.586115301e-01
5.339880371e+02;2.589074969e-01
5.342133789e+02;2.565128803e-01
5.344387207e+02;2.590689361e-01
5.346641235e+02;2.553828359e-01
5.348895264e+02;2.636429071e-01
5.351149292e+02;2.572662532e-01
5.353403320e+02;2.558940351e-01
5.355657349e+02;2.578312457e-01
5.357911987e+02;2.607640028e-01
5.360166626e+02;2.541451752e-01
5.362421265e+02;2.585307956e-01
5.364675903e+02;2.572662532e-01
5.366930542e+02;2.616249621e-01
5.369185791e+02;2.586384416e-01
5.371440430e+02;2.567012310e-01
5.373695679e+02;2.603065968e-01
5.375951538e+02;2.613021135e-01
5.378206787e+02;2.616518736e-01
5.380462036e+02;2.599568069e-01
5.382717896e+02;2.653379738e-01
5.384973755e+02;2.588267624e-01
5.387229614e+02;2.604411244e-01
5.389486084e+02;2.561362088e-01
5.391741943e+02;2.618671358e-01
5.393998413e+02;2.634814680e-01
5.396254883e+02;2.613021135e-01
5.398511353e+02;2.631317079e-01
5.400767822e+02;2.599030137e-01
5.403024902e+02;2.620823681e-01
5.405281372e+02;2.566204965e-01
5.407538452e+02;2.644500732e-01
5.409795532e+02;2.548985183e-01
5.412053223e+02;2.647729516e-01
5.414310303e+02;2.630778849e-01
5.416567993e+02;2.642348409e-01
5.418825684e+02;2.645308077e-01
5.421083374e+02;2.669523060e-01
5.423341064e+02;2.668716013e-01
5.425598755e+02;2.650958300e-01
5.427857056e+02;2.642348409e-01
5.430115356e+02;2.623514235e-01
5.432373657e+02;2.674904168e-01
5.434631958e+02;2.613828182e-01
5.436890869e+02;2.604949176e-01
5.439149170e+02;2.612213790e-01
5.441408081e+02;2.617326081e-01
5.443666992e+02;2.689702511e-01
5.445925903e+02;2.653379738e-01
5.448185425e+02;2.667101622e-01
5.450444336e+02;2.613290250e-01
5.452703857e+02;2.665487230e-01
5.454963379e+02;2.671406567e-01
5.457222900e+02;2.663065791e-01
5.459483032e+02;2.638043463e-01
5.461742554e+02;2.625666857e-01
5.464002686e+02;2.608985305e-01
5.466262817e+02;2.679209113e-01
5.468522949e+02;2.673558891e-01
5.470783691e+02;2.660913169e-01
5.473043823e+02;2.686204612e-01
5.475304565e+02;2.661989629e-01
5.477565308e+02;2.664680183e-01
5.479826050e+02;2.661989629e-01
5.482086792e+02;2.676518559e-01
5.484348145e+02;2.692662179e-01
5.486609497e+02;2.662796676e-01
5.488870850e+02;2.690240741e-01
5.491132202e+02;2.692662179e-01
5.493393555e+02;2.647460401e-01
5.495654907e+02;2.688357234e-01
5.497916870e+02;2.672213614e-01
5.500178833e+02;2.642079294e-01
5.502440796e+02;2.707998455e-01
5.504702759e+02;2.684590518e-01
5.506965332e+02;2.710958123e-01
5.509227905e+02;2.671137452e-01
5.511489868e+02;2.670061290e-01
5.513753052e+02;2.662527561e-01
5.516015625e+02;2.709074616e-01
5.518278198e+02;2.719298899e-01
5.520541382e+02;2.724949121e-01
5.522804565e+02;2.688895464e-01
5.525067749e+02;2.677325904e-01
5.527330933e+02;2.694276571e-01
5.529594116e+02;2.648267746e-01
5.531857910e+02;2.695621848e-01
5.534121704e+02;2.671944797e-01
5.536385498e+02;2.673828006e-01
5.538649292e+02;2.701002955e-01
5.540913086e+02;2.701272070e-01
5.543177490e+02;2.697236240e-01
5.545441895e+02;2.740554512e-01
5.547706299e+02;2.657953799e-01
5.549970703e+02;2.738401890e-01
5.552235107e+02;2.712841332e-01
5.554500122e+02;2.691316903e-01
5.556764526e+02;2.717146277e-01
5.559029541e+02;2.682976127e-01
5.561295166e+02;2.683245242e-01
5.563560181e+02;2.700195611e-01
5.565825195e+02;2.730061114e-01
5.568090820e+02;2.696159780e-01
5.570356445e+02;2.689702511e-01
5.572622070e+02;2.683514059e-01
5.574887695e+02;2.699926794e-01
5.577153931e+02;2.719029784e-01
5.579420166e+02;2.701540887e-01
5.581685791e+02;2.719568014e-01
5.583952026e+02;2.731675506e-01
5.586218872e+02;2.779298723e-01
5.588485107e+02;2.770419717e-01
5.590751953e+02;2.683245242e-01
5.593018799e+02;2.733827829e-01
5.595285645e+02;2.752931118e-01
5.597552490e+02;2.710689008e-01
5.599819336e+02;2.727370560e-01
5.602086792e+02;2.726025283e-01
5.604354248e+02;2.739747167e-01
5.606621704e+02;2.769343555e-01
5.608889160e+02;2.791137099e-01
5.611156616e+02;2.748895288e-01
5.613424683e+02;2.789791822e-01
5.615692139e+02;2.730061114e-01
5.617960205e+02;2.762078941e-01
5.620228271e+02;2.712572515e-01
5.622496948e+02;2.752662003e-01
5.624765015e+02;2.734366059e-01
5.627033691e+02;2.786025107e-01
5.629302368e+02;2.793289721e-01
5.631571045e+02;2.738940120e-01
5.633839722e+02;2.775532007e-01
5.636109009e+02;2.745935619e-01
5.638377686e+02;2.755083442e-01
5.640646973e+02;2.780105770e-01
5.642916260e+02;2.775262892e-01
5.645186157e+02;2.792482674e-01
5.647455444e+02;2.797056437e-01
5.649725342e+02;2.779836953e-01
5.651994629e+02;2.740823328e-01
5.654264526e+02;2.742168605e-01
5.656535034e+02;2.737056613e-01
5.658804932e+02;2.771764994e-01
5.661075439e+02;2.740823328e-01
5.663345337e+02;2.773648500e-01
5.665615845e+02;2.759657502e-01
5.667886963e+02;2.727908790e-01
5.670157471e+02;2.751047611e-01
5.672427979e+02;2.742168605e-01
5.674699097e+02;2.720913291e-01
5.676970215e+02;2.730868459e-01
5.679241333e+02;2.754007280e-01
5.681512451e+02;2.738940120e-01
5.683784180e+02;2.788715661e-01
5.686055908e+02;2.697505057e-01
5.688327637e+02;2.755890787e-01
5.690599365e+02;2.670868337e-01
5.692871094e+02;2.744590342e-01
5.695142822e+02;2.709612846e-01
5.697415161e+02;2.797863781e-01
5.699687500e+02;2.761002779e-01
5.701959839e+02;2.749702334e-01
5.704232178e+02;2.746204734e-01
5.706504517e+02;2.765038610e-01
5.708777466e+02;2.745397389e-01
5.711050415e+02;2.723065615e-01
5.713323364e+02;2.740554512e-01
5.715596313e+02;2.783872783e-01
5.717869263e+02;2.721451223e-01
5.720142822e+02;2.691586018e-01
5.722415771e+02;2.703962624e-01
5.724689331e+02;2.715531886e-01
5.726963501e+02;2.700733840e-01
5.729237061e+02;2.649074793e-01
5.731510620e+02;2.730061114e-01
5.733784790e+02;2.721182108e-01
5.736058960e+02;2.652034461e-01
5.738333130e+02;2.655801177e-01
5.740607300e+02;2.641003132e-01
5.742882080e+02;2.716339231e-01
5.745156250e+02;2.678940296e-01
5.747431030e+02;2.648805678e-01
5.749705811e+02;2.678402066e-01
5.751980591e+02;2.634007633e-01
5.754255981e+02;2.610868514e-01
5.756530762e+02;2.649343908e-01
5.758806152e+02;2.660913169e-01
5.761081543e+02;2.616787851e-01
5.763356934e+02;2.652841508e-01
5.765632324e+02;2.613290250e-01
5.767908325e+02;2.659837008e-01
5.770184326e+02;2.617326081e-01
5.772460327e+02;2.621361911e-01
5.774736328e+02;2.584770024e-01
5.777012329e+02;2.574276626e-01
5.779288330e+02;2.572931349e-01
5.781564941e+02;2.544411421e-01
5.783841553e+02;2.529613078e-01
5.786118164e+02;2.604680359e-01
5.788394775e+02;2.541451752e-01
5.790671997e+02;2.584231794e-01
5.792948608e+02;2.576967180e-01
5.795225830e+02;2.557325959e-01
5.797503052e+02;2.538222969e-01
5.799780273e+02;2.556249797e-01
5.802057495e+02;2.559209466e-01
5.804335327e+02;2.499747723e-01
5.806613159e+02;2.484411448e-01
5.808890991e+02;2.476877868e-01
5.811168823e+02;2.523694038e-01
5.813446655e+02;2.474725395e-01
5.815725098e+02;2.543066144e-01
5.818002930e+02;2.480106503e-01
5.820281372e+02;2.468267977e-01
5.822559814e+02;2.479030341e-01
5.824838257e+02;2.507550418e-01
5.827117310e+02;2.494904697e-01
5.829395752e+02;2.459658235e-01
5.831674805e+02;2.438671589e-01
5.833953857e+02;2.453200817e-01
5.836232910e+02;2.465308309e-01
5.838512573e+02;2.482528090e-01
5.840791626e+02;2.444860041e-01
5.843071289e+02;2.471227646e-01
5.845350952e+02;2.430869043e-01
5.847630615e+02;2.437864542e-01
5.849910278e+02;2.458043844e-01
5.852190552e+02;2.391855568e-01
5.854470825e+02;2.405039519e-01
5.856751099e+02;2.373828739e-01
5.859031372e+02;2.440017015e-01
5.861311646e+02;2.375443131e-01
5.863591919e+02;2.378133684e-01
5.865872803e+02;2.398851067e-01
5.868153687e+02;2.366564274e-01
5.870434570e+02;2.381093353e-01
5.872715454e+02;2.314366996e-01
5.874996338e+02;2.360914052e-01
5.877277832e+02;2.367102355e-01
5.879559326e+02;2.360644937e-01
5.881840210e+02;2.406384796e-01
5.884122314e+02;2.346923053e-01
5.886403809e+02;2.411227822e-01
5.888685303e+02;2.316250354e-01
5.890967407e+02;2.332124859e-01
5.893249512e+02;2.318671942e-01
5.895531616e+02;2.342887074e-01
5.897813721e+02;2.298492640e-01
5.900096436e+02;2.288537472e-01
5.902378540e+02;2.312214524e-01
5.904661255e+02;2.306026220e-01
5.906943970e+02;2.258672118e-01
5.909226685e+02;2.287730277e-01
5.911510010e+02;2.241183370e-01
5.913792725e+02;2.254098058e-01
5.916076050e+02;2.286385000e-01
5.918359375e+02;2.286115885e-01
5.920642700e+02;2.269434333e-01
5.922926025e+02;2.238492668e-01
5.925209961e+02;2.243335843e-01
5.927493286e+02;2.276698947e-01
5.929777222e+02;2.234725952e-01
5.932061157e+02;2.254098058e-01
5.934345093e+02;2.234187871e-01
5.936629639e+02;2.219120562e-01
5.938913574e+02;2.242528647e-01
5.941198120e+02;2.193291038e-01
5.943482666e+02;2.184412181e-01
5.945767212e+02;2.173111737e-01
5.948052368e+02;2.218582481e-01
5.950336914e+02;2.144591659e-01
5.952622070e+02;2.203515172e-01
5.954907227e+02;2.173380703e-01
5.957192383e+02;2.224501669e-01
5.959477539e+02;2.183335871e-01
5.961763306e+02;2.158044428e-01
5.964048462e+02;2.162349373e-01
5.966334229e+02;2.155622989e-01
5.968619995e+02;2.184143066e-01
5.970905762e+02;2.186564654e-01
5.973192139e+02;2.113111913e-01
5.975477905e+02;2.124681324e-01
5.977764282e+02;2.169882953e-01
5.980050659e+02;2.105847299e-01
5.982337036e+02;2.134367377e-01
5.984623413e+02;2.122528851e-01
5.986910400e+02;2.180107236e-01
5.989197388e+02;2.133829296e-01
5.991483765e+02;2.062797993e-01
5.993771362e+02;2.127102911e-01
5.996058350e+02;2.100197077e-01
5.998345337e+02;2.093201578e-01
6.000632935e+02;2.101811469e-01
6.002920532e+02;2.075174749e-01
6.005208130e+02;2.105309218e-01
6.007495728e+02;2.127640992e-01
6.009783325e+02;2.047461718e-01
6.012071533e+02;2.067102939e-01
6.014359131e+02;2.040735334e-01
6.016647339e+02;2.063874304e-01
6.018935547e+02;2.046116441e-01
6.021224365e+02;2.047730833e-01
6.023512573e+02;2.091856301e-01
6.025801392e+02;2.070869803e-01
6.028089600e+02;2.064412385e-01
6.030378418e+02;2.063605189e-01
6.032667847e+02;1.993112117e-01
6.034956665e+02;2.006026953e-01
6.037246094e+02;2.014367729e-01
6.039534912e+02;2.046654671e-01
6.041824341e+02;1.980197281e-01
6.044113770e+02;2.041004449e-01
6.046403809e+02;1.970780343e-01
6.048693237e+02;2.014636695e-01
6.050983276e+02;1.968627870e-01
6.053273315e+02;1.967820674e-01
6.055563354e+02;1.984771341e-01
6.057853394e+02;1.948717535e-01
6.060143433e+02;1.968358755e-01
6.062434082e+02;1.954905987e-01
6.064724731e+02;1.956789345e-01
6.067015381e+02;1.947372258e-01
6.069306030e+02;1.974008977e-01
6.071596680e+02;1.936610043e-01
6.073887329e+02;1.923964322e-01
6.076178589e+02;1.906744540e-01
6.078469849e+02;1.966744512e-01
6.080761108e+02;1.937686205e-01
6.083052368e+02;1.887103319e-01
6.085344238e+02;1.893291771e-01
6.087635498e+02;1.957596540e-01
6.089927368e+02;1.890332103e-01
6.092219238e+02;1.890332103e-01
6.094511108e+02;1.875533909e-01
6.096803589e+02;1.879569739e-01
6.099095459e+02;1.875533909e-01
6.101387939e+02;1.888717711e-01
6.103680420e+02;1.877686381e-01
6.105972900e+02;1.873112321e-01
6.108265381e+02;1.854009330e-01
6.110557861e+02;1.782170832e-01
6.112850952e+02;1.827372611e-01
6.115144043e+02;1.831408441e-01
6.117437134e+02;1.808807552e-01
6.119730225e+02;1.868538409e-01
6.122023315e+02;1.817417443e-01
6.124317017e+02;1.846744716e-01
6.126610718e+02;1.801004857e-01
6.128903809e+02;1.782439947e-01
6.131197510e+02;1.788090169e-01
6.133491821e+02;1.773291975e-01
6.135785522e+02;1.763336807e-01
6.138079834e+02;1.765758395e-01
6.140374146e+02;1.745040864e-01
6.142668457e+02;1.780287474e-01
6.144962769e+02;1.742081344e-01
6.147257080e+02;1.779749393e-01
6.149552002e+02;1.727821231e-01
6.151846313e+02;1.774637252e-01
6.154141235e+02;1.736431122e-01
6.156436157e+02;1.696072370e-01
6.158731689e+02;1.692574620e-01
6.161026611e+02;1.702529788e-01
6.163322144e+02;1.688269824e-01
6.165617065e+02;1.652754098e-01
6.167912598e+02;1.683426648e-01
6.170208740e+02;1.662440151e-01
6.172504272e+02;1.686117351e-01
6.174800415e+02;1.664323658e-01
6.177095947e+02;1.683426648e-01
6.179392090e+02;1.637148857e-01
6.181688232e+02;1.622619629e-01
6.183984375e+02;1.660018712e-01
6.186281128e+02;1.691229343e-01
6.188577881e+02;1.626386493e-01
6.190874023e+02;1.659211516e-01
6.193170776e+02;1.580108553e-01
6.195467529e+02;1.613202691e-01
6.197764893e+02;1.567462832e-01
6.200061646e+02;1.582799107e-01
6.202359009e+02;1.586027890e-01
6.204656372e+02;1.582530141e-01
6.206953735e+02;1.558583975e-01
6.209251099e+02;1.560467333e-01
6.211549072e+02;1.572036892e-01
6.213846436e+02;1.566655636e-01
6.216144409e+02;1.544054896e-01
6.218442383e+02;1.505310535e-01
6.220740356e+02;1.557238698e-01
6.223038940e+02;1.537597477e-01
6.225336914e+02;1.507463008e-01
6.227635498e+02;1.514189392e-01
6.229934082e+02;1.504234225e-01
6.232232666e+02;1.514996588e-01
6.234531250e+02;1.484054923e-01
6.236829834e+02;1.501812786e-01
6.239129028e+02;1.460108906e-01
6.241428223e+02;1.492126733e-01
6.243727417e+02;1.478673816e-01
6.246026611e+02;1.471678317e-01
6.248325806e+02;1.475176066e-01
6.250625610e+02;1.466297209e-01
6.252924805e+02;1.455265731e-01
6.255224609e+02;1.402799487e-01
6.257524414e+02;1.423247904e-01
6.259824829e+02;1.385579854e-01
6.262124634e+02;1.390422881e-01
6.264425049e+02;1.398494691e-01
6.266724854e+02;1.389346719e-01
6.269025269e+02;1.405490190e-01
6.271325684e+02;1.440736651e-01
6.273626709e+02;1.384234577e-01
6.275927124e+02;1.342530549e-01
6.278228149e+02;1.402261406e-01
6.280529175e+02;1.368091106e-01
6.282830200e+02;1.367553025e-01
6.285131226e+02;1.368629187e-01
6.287432251e+02;1.363786161e-01
6.289733887e+02;1.368360221e-01
6.292035522e+02;1.339839995e-01
6.294337158e+02;1.355714500e-01
6.296638794e+02;1.353830993e-01
6.298940430e+02;1.307822168e-01
6.301242065e+02;1.303786337e-01
6.303544312e+02;1.342799664e-01
6.305846558e+02;1.298405230e-01
6.308148804e+02;1.287642866e-01
6.310451050e+02;1.271499395e-01
6.312753296e+02;1.265311092e-01
6.315056152e+02;1.291540861e-01
6.317359009e+02;1.276604384e-01
6.319661865e+02;1.276158243e-01
6.321964722e+02;1.258666813e-01
6.324267578e+02;1.242277771e-01
6.326570435e+02;1.234771833e-01
6.328873901e+02;1.245796233e-01
6.331177368e+02;1.244298294e-01
6.333480835e+02;1.243022531e-01
6.335784302e+02;1.201828048e-01
6.338087769e+02;1.228373498e-01
6.340391846e+02;1.242235973e-01
6.342695313e+02;1.224700212e-01
6.344999390e+02;1.219996735e-01
6.347303467e+02;1.171609834e-01
6.349607544e+02;1.186265722e-01
6.351912231e+02;1.216281131e-01
6.354216309e+02;1.197086498e-01
6.356520996e+02;1.145570949e-01
6.358825684e+02;1.165082380e-01
6.361130371e+02;1.150577366e-01
6.363435059e+02;1.157701612e-01
6.365740356e+02;1.168459952e-01
6.368045654e+02;1.130274385e-01
6.370350342e+02;1.161899269e-01
6.372655640e+02;1.148519814e-01
6.374961548e+02;1.141480654e-01
6.377266846e+02;1.126256362e-01
6.379572144e+02;1.120563373e-01
6.381878052e+02;1.125249043e-01
6.384183960e+02;1.114663407e-01
6.386489868e+02;1.103400961e-01
6.388795776e+02;1.113770306e-01
6.391102295e+02;1.106376424e-01
6.393408203e+02;1.148091108e-01
6.395714722e+02;1.097955629e-01
6.398021240e+02;1.074786559e-01
6.400327759e+02;1.099198684e-01
6.402634277e+02;1.075167358e-01
6.404941406e+02;1.077983826e-01
6.407248535e+02;1.061916202e-01
6.409555054e+02;1.075168177e-01
6.411862793e+02;1.064915136e-01
6.414169922e+02;1.004337370e-01
6.416477051e+02;9.934589267e-02
6.418784790e+02;1.014760733e-01
6.421091919e+02;9.897994250e-02
6.423399658e+02;9.868816286e-02
6.425707397e+02;9.667409211e-02
6.428015747e+02;9.609710425e-02
6.430323486e+02;9.726799279e-02
6.432631836e+02;9.401081502e-02
6.434939575e+02;9.399047494e-02
6.437247925e+02;9.662410617e-02
6.439556885e+02;9.343663603e-02
6.441865234e+02;9.255172312e-02
6.444173584e+02;9.373952448e-02
6.446482544e+02;9.224417061e-02
6.448791504e+02;9.151978791e-02
6.451100464e+02;9.065067023e-02
6.453409424e+02;8.912813663e-02
6.455718384e+02;8.779568970e-02
6.458027954e+02;8.838156611e-02
6.460337524e+02;8.797331899e-02
6.462647095e+02;8.797513694e-02
6.464956665e+02;8.523075283e-02
6.467266235e+02;9.020831436e-02
6.469575806e+02;8.474645019e-02
6.471885986e+02;8.159846812e-02
6.474196167e+02;8.259398490e-02
6.476506348e+02;8.272851259e-02
6.478816528e+02;8.380474150e-02
6.481126709e+02;8.106035739e-02
6.483437500e+02;8.087201416e-02
6.485747681e+02;8.385855705e-02
6.488058472e+02;8.170609176e-02
6.490369263e+02;7.734736055e-02
6.492680054e+02;7.958053797e-02
6.494991455e+02;7.826215774e-02
6.497302246e+02;7.915004343e-02
6.499613647e+02;7.968816161e-02
6.501925049e+02;7.756260782e-02
6.504236450e+02;7.535633445e-02
6.506547852e+02;7.785856724e-02
6.508859863e+02;7.923076302e-02
6.511171265e+02;7.484512031e-02
6.513483276e+02;7.562538981e-02
6.515795288e+02;7.473750412e-02
6.518107300e+02;7.333840430e-02
6.520419922e+02;7.360745966e-02
6.522731934e+02;7.699758559e-02
6.525044556e+02;7.570610940e-02
6.527356567e+02;7.306934148e-02
6.529669189e+02;7.288100570e-02
6.531982422e+02;7.212764025e-02
6.534295044e+02;7.132046670e-02
6.536608276e+02;6.900656968e-02
6.538920898e+02;6.959849596e-02
6.541234131e+02;6.916800886e-02
6.543547363e+02;7.180476934e-02
6.545860596e+02;6.876441836e-02
6.548174438e+02;6.849536300e-02
6.550487671e+02;6.887204200e-02
6.552801514e+02;7.059401274e-02
6.555115356e+02;6.862989068e-02
6.557429199e+02;6.645052135e-02
6.559743042e+02;6.766128540e-02
6.562057495e+02;6.897966564e-02
6.564371338e+02;6.459402293e-02
6.566685791e+02;6.838773936e-02
6.569000244e+02;6.680029631e-02
6.571314697e+02;6.593931466e-02
6.573629761e+02;6.545501202e-02
6.575944214e+02;6.749984622e-02
6.578259277e+02;6.405591220e-02
6.580574341e+02;6.615456194e-02
6.582889404e+02;6.451331079e-02
6.585204468e+02;6.529357284e-02
6.587519531e+02;6.599312276e-02
6.589835205e+02;6.454021484e-02
6.592150879e+02;6.682720780e-02
6.594465942e+02;6.437878311e-02
6.596781616e+02;6.203797832e-02
6.599097900e+02;6.585859507e-02
6.601413574e+02;6.435187161e-02
6.603729858e+02;6.647743285e-02
6.606045532e+02;6.219941378e-02
6.608361816e+02;6.268371642e-02
6.610678711e+02;6.187654287e-02
6.612994995e+02;6.176891923e-02
6.615311279e+02;6.419043988e-02
6.617628174e+02;6.429806352e-02
6.619945068e+02;6.394828856e-02
6.622261963e+02;6.160748377e-02
6.624578857e+02;5.985860899e-02
6.626895752e+02;6.203797832e-02
6.629213257e+02;6.026219577e-02
6.631530151e+02;5.840569735e-02
6.633847656e+02;6.246846914e-02
6.636165161e+02;6.128461659e-02
6.638482666e+02;5.759852380e-02
6.640800781e+02;6.252228469e-02
6.643118286e+02;5.741018429e-02
6.645436401e+02;5.913215503e-02
6.647754517e+02;5.961645767e-02
6.650072632e+02;5.875547230e-02
6.652390747e+02;6.012766808e-02
6.654708862e+02;6.074650213e-02
6.657027588e+02;5.482723191e-02
6.659346313e+02;5.902453139e-02
6.661665039e+02;5.878238007e-02
6.663983765e+02;5.972408131e-02
6.666302490e+02;5.488104373e-02
6.668621216e+02;5.383171886e-02
6.670940552e+02;5.697969347e-02
6.673259888e+02;5.584964901e-02
6.675579224e+02;5.399315432e-02
6.677898560e+02;5.493485555e-02
6.680217896e+02;5.377790704e-02
6.682537842e+02;5.227118358e-02
6.684857178e+02;5.124876276e-02
6.687177124e+02;5.595727265e-02
6.689497070e+02;5.264786258e-02
6.691817017e+02;5.232499540e-02
6.694137573e+02;4.963441938e-02
6.696457520e+02;5.280929804e-02
6.698778076e+02;5.375099927e-02
6.701098633e+02;5.356265977e-02
6.703419189e+02;5.146401003e-02
6.705739746e+02;5.095279962e-02
6.708060303e+02;5.358956754e-02
6.710381470e+02;5.073755607e-02
6.712702026e+02;4.785863683e-02
6.715023193e+02;5.097970739e-02
6.717344360e+02;4.984966293e-02
6.719665527e+02;5.127567053e-02
6.721987305e+02;4.807388410e-02
6.724308472e+02;4.589451477e-02
6.726630249e+02;4.952679574e-02
6.728952026e+02;5.057612062e-02
6.731273804e+02;4.697074741e-02
6.733595581e+02;4.761648551e-02
6.735917969e+02;4.925773665e-02
6.738239746e+02;4.815459996e-02
6.740562134e+02;4.500662535e-02
6.742884521e+02;4.543711618e-02
6.745206909e+02;4.280035198e-02
6.747529297e+02;4.667478427e-02
6.749852295e+02;4.468375817e-02
6.752174683e+02;4.454922676e-02
6.754497681e+02;4.406492412e-02
6.756820679e+02;4.422635958e-02
6.759143677e+02;4.449541494e-02
6.761467285e+02;4.409182817e-02
6.763790283e+02;4.406492412e-02
6.766113892e+02;4.312322289e-02
6.768437500e+02;4.441469908e-02
6.770761108e+02;4.344609007e-02
6.773084717e+02;4.202008620e-02
6.775408325e+02;4.202008620e-02
6.777731934e+02;4.021739960e-02
6.780056152e+02;3.887211159e-02
6.782380371e+02;4.328465462e-02
6.784704590e+02;3.970618919e-02
6.787028809e+02;4.401111230e-02
6.789353027e+02;3.849542886e-02
6.791677856e+02;4.105147719e-02
6.794002686e+02;4.226223752e-02
6.796327515e+02;4.220842570e-02
6.798652344e+02;4.145506397e-02
6.800977173e+02;4.037883505e-02
6.803302002e+02;3.938331828e-02
6.805627441e+02;4.102457315e-02
6.807952271e+02;4.266582429e-02
6.810277710e+02;3.456718847e-02
6.812603149e+02;4.040573910e-02
6.814929199e+02;3.793040663e-02
6.817254639e+02;3.680036590e-02
6.819580078e+02;3.873758018e-02
6.821906128e+02;3.935641423e-02
6.824232178e+02;3.405597806e-02
6.826558228e+02;3.376001492e-02
6.828884277e+02;3.564341739e-02
6.831210938e+02;3.698870540e-02
6.833536987e+02;3.454028070e-02
6.835863647e+02;3.526673838e-02
6.838190308e+02;3.346405178e-02
6.840516968e+02;3.575104102e-02
6.842843628e+02;3.575104102e-02
6.845170898e+02;3.542817011e-02
6.847497559e+02;3.585866466e-02
6.849824829e+02;3.534745425e-02
6.852152100e+02;3.249544278e-02
6.854479370e+02;3.445956483e-02
6.856806641e+02;3.386763856e-02
6.859134521e+02;3.505149111e-02
6.861461792e+02;3.341023996e-02
6.863789673e+02;3.593938053e-02
6.866117554e+02;2.958961949e-02
6.868445435e+02;3.147302195e-02
6.870773926e+02;2.918603271e-02
6.873101807e+02;3.209185600e-02
6.875430298e+02;3.443265706e-02
6.877758179e+02;3.101562522e-02
6.880086670e+02;2.878244594e-02
6.882415161e+02;3.365239128e-02
6.884744263e+02;3.166136518e-02
6.887072754e+02;2.894388139e-02
6.889401855e+02;3.096181341e-02
6.891730957e+02;2.934746817e-02
6.894060059e+02;3.031607531e-02
6.896389160e+02;3.187660873e-02
6.898718262e+02;3.139230609e-02
6.901047363e+02;3.031607531e-02
6.903377075e+02;2.706047706e-02
6.905706787e+02;3.106943704e-02
6.908036499e+02;3.190351650e-02
6.910366211e+02;3.082728572e-02
6.912695923e+02;3.010082990e-02
6.915026245e+02;3.010082990e-02
6.917355957e+02;2.824433148e-02
6.919686279e+02;2.810980193e-02
6.922016602e+02;2.880935185e-02
6.924346924e+02;2.574209496e-02
6.926677856e+02;2.867482416e-02
6.929008179e+02;2.894388139e-02
6.931339111e+02;2.918603271e-02
6.933670044e+02;2.662998438e-02
6.936000977e+02;2.776002698e-02
6.938331909e+02;2.636092715e-02
6.940662842e+02;2.872863598e-02
6.942994385e+02;2.264793217e-02
6.945325317e+02;2.716810070e-02
6.947656860e+02;2.972414903e-02
6.949988403e+02;2.544613183e-02
6.952319946e+02;2.461205237e-02
6.954652100e+02;2.549994364e-02
6.956983643e+02;2.426227741e-02
6.959315796e+02;2.676451392e-02
6.961647949e+02;2.332057618e-02
6.963980103e+02;2.536541410e-02
6.966312256e+02;2.380487882e-02
6.968644409e+02;2.644164488e-02
6.970977173e+02;2.724881843e-02
6.973309326e+02;2.307842299e-02
6.975642090e+02;2.410084195e-02
6.977974854e+02;2.227125131e-02
6.980307617e+02;2.332057618e-02
6.982640991e+02;2.245959081e-02
6.984973755e+02;2.208290994e-02
6.987307129e+02;2.463895828e-02
6.989640503e+02;2.367035113e-02
6.991973877e+02;2.232506126e-02
6.994307251e+02;2.009188384e-02
6.996640625e+02;2.254030854e-02
6.998974609e+02;2.364344522e-02
7.001307983e+02;2.436990105e-02
7.003641968e+02;2.116811462e-02
7.005975952e+02;2.267483622e-02
7.008309937e+02;2.399322018e-02
7.010644531e+02;2.380487882e-02
7.012978516e+02;2.375106700e-02
7.015313110e+02;2.044165879e-02
7.017647705e+02;1.955376752e-02
7.019982300e+02;2.194838040e-02
7.022316895e+02;2.197528630e-02
7.024651489e+02;2.307842299e-02
7.026986694e+02;1.933852211e-02
7.029321289e+02;1.637888700e-02
7.031656494e+02;2.143717185e-02
7.033991699e+02;2.127573639e-02
7.036326904e+02;1.947304979e-02
